NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Pietro Barros;Pietro.Barros71@gmail.com;07300-057;Costa Alameda;700;Vila Velha;Rio de Janeiro;Eletrônicos, Eletrônicos & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/697.jpg
Gustavo Reis;Gustavo_Reis25@gmail.com;17701-458;Isaac Rua;579;Caxias do Sul;Piauí;Livros, Saúde & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/610.jpg
Dalila Santos;Dalila.Santos@yahoo.com;38718-133;Reis Rodovia;729;Ribeirão das Neves;Maranhão;Brinquedos & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/613.jpg
Maria Helena Costa;MariaHelena98@yahoo.com;85278-121;Xavier Rua;103;Guarujá;Alagoas;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/191.jpg
Enzo Souza;Enzo_Souza@yahoo.com;29762-918;Alessandra Marginal;241;Vitória da Conquista;Rio Grande do Sul;Bebê, Roupas & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/812.jpg
Vitor Moreira;Vitor23@yahoo.com;66748-706;Lorraine Rua;306;Anápolis;Paraíba;Música & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/673.jpg
João Pedro Braga;JoaoPedro_Braga@hotmail.com;68691-497;Ana Clara Avenida;196;Natal;Rondônia;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/236.jpg
Paulo Martins;Paulo57@hotmail.com;22627-022;Bernardo Avenida;750;Contagem;São Paulo;Mercearia, Música & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1070.jpg
Larissa Melo;Larissa.Melo@bol.com.br;33784-663;Pablo Travessa;892;Maringá;Rondônia;Crianças, Esportes & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/880.jpg
Carlos Franco;Carlos.Franco@live.com;30738-239;Yago Rodovia;363;São Paulo;Alagoas;Roupas, Ferramentas & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/241.jpg
Ana Luiza Silva;AnaLuiza_Silva@gmail.com;95407-808;Maria Helena Alameda;539;Caruaru;Rondônia;Mercearia, Crianças & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/186.jpg
Pedro Franco;Pedro_Franco72@gmail.com;19428-238;Valentina Rua;316;Mossoró;Goiás;Livros, Casa & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1069.jpg
Márcia Saraiva;Marcia.Saraiva@hotmail.com;73944-739;Felipe Rodovia;173;Maringá;Rio Grande do Norte;Beleza, Jardim & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/661.jpg
Elísio Moreira;Elisio_Moreira57@gmail.com;78434-041;Joana Marginal;770;Campos dos Goytacazes;Roraima;Crianças & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/658.jpg
Hélio Carvalho;Helio16@live.com;54849-924;Barros Travessa;272;Franca;Rio Grande do Sul;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/178.jpg
Margarida Batista;Margarida.Batista34@live.com;54844-288;Oliveira Avenida;469;Carapicuíba;Minas Gerais;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/592.jpg
Felipe Macedo;Felipe_Macedo@gmail.com;21420-474;Oliveira Marginal;602;Campina Grande;Alagoas;Beleza, Turismo & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/245.jpg
Clara Souza;Clara_Souza@hotmail.com;12695-183;Maria Cecília Rodovia;463;João Pessoa;Rio Grande do Norte;Mercearia, Jóias & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/151.jpg
Alessandro Barros;Alessandro92@yahoo.com;50234-375;Carvalho Rodovia;674;Nova Iguaçu;Rio de Janeiro;Eletrônicos, Sapatos & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/85.jpg
Arthur Carvalho;Arthur65@live.com;66520-218;Saraiva Marginal;642;Belford Roxo;Amazonas;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/173.jpg
Rebeca Moraes;Rebeca_Moraes62@gmail.com;21013-218;Oliveira Travessa;548;Porto Alegre;Rio de Janeiro;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/385.jpg
Sirineu Moraes;Sirineu.Moraes36@yahoo.com;91767-890;Nogueira Rodovia;184;Rio Branco;Rio Grande do Sul;Música & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1174.jpg
Marina Martins;Marina_Martins76@hotmail.com;54383-783;Macedo Avenida;781;São Vicente;Goiás;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/736.jpg
Isaac Costa;Isaac_Costa83@bol.com.br;03547-430;Lorena Marginal;165;Fortaleza;Espírito Santo;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/625.jpg
Danilo Martins;Danilo.Martins66@yahoo.com;74645-849;César Alameda;705;Teresina;Piauí;Bebê & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/954.jpg
Ana Júlia Martins;AnaJulia.Martins@live.com;26155-569;Fábio Marginal;145;Ribeirão das Neves;Paraíba;Jardim, Sapatos & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/940.jpg
Maria Cecília Barros;MariaCecilia.Barros64@gmail.com;82309-140;Batista Marginal;315;Bauru;Alagoas;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/614.jpg
Nataniel Carvalho;Nataniel4@yahoo.com;43672-769;Nogueira Rua;792;Caucaia;Ceará;Livros, Brinquedos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/149.jpg
Morgana Oliveira;Morgana.Oliveira@gmail.com;76405-391;Carvalho Avenida;985;Mauá;Sergipe;Livros, Crianças & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/158.jpg
Hugo Reis;Hugo_Reis9@bol.com.br;70839-590;Oliveira Avenida;86;Bauru;Amazonas;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1204.jpg
Margarida Souza;Margarida76@live.com;32469-383;Felícia Travessa;806;Suzano;Alagoas;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/521.jpg
Esther Oliveira;Esther_Oliveira@gmail.com;87881-810;Ricardo Rodovia;462;Campo Grande;Rondônia;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/340.jpg
Natália Melo;Natalia65@bol.com.br;00667-881;Breno Alameda;846;Aracaju;Mato Grosso do Sul;Brinquedos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/70.jpg
Salvador Carvalho;Salvador_Carvalho@yahoo.com;35212-347;Pereira Marginal;197;Caxias do Sul;Maranhão;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/676.jpg
Vitória Carvalho;Vitoria.Carvalho@yahoo.com;05420-128;Pereira Travessa;796;Cuiabá;Pará;Computadores, Mercearia & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/833.jpg
Daniel Moreira;Daniel_Moreira@bol.com.br;23435-742;Paula Travessa;598;Cascavel;Paraná;Saúde & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/231.jpg
Ana Clara Martins;AnaClara_Martins94@gmail.com;49461-496;Costa Avenida;400;Pelotas;Maranhão;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/285.jpg
Nicolas Nogueira;Nicolas74@bol.com.br;34981-321;Braga Rua;177;Santa Maria;Rio Grande do Sul;Jóias, Casa & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/555.jpg
Paula Albuquerque;Paula.Albuquerque39@bol.com.br;89717-556;Oliveira Rua;398;Contagem;Maranhão;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/755.jpg
Beatriz Reis;Beatriz_Reis@gmail.com;46007-785;Souza Travessa;642;Taboão da Serra;Tocantins;Saúde, Computadores & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1171.jpg
Marcelo Pereira;Marcelo_Pereira@gmail.com;36878-383;Moraes Rodovia;703;Campo Grande;Distrito Federal;Beleza & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/758.jpg
Felícia Macedo;Felicia.Macedo@yahoo.com;29142-170;Eloá Rua;589;Belo Horizonte;Paraná;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/373.jpg
Margarida Albuquerque;Margarida.Albuquerque@live.com;22758-456;Souza Travessa;287;Curitiba;Rondônia;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1031.jpg
Vitor Barros;Vitor30@bol.com.br;86312-995;Maria Júlia Travessa;593;São Paulo;Alagoas;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/354.jpg
Vitor Costa;Vitor_Costa@yahoo.com;30398-748;Antônio Avenida;143;Manaus;Paraná;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/288.jpg
Breno Costa;Breno.Costa@hotmail.com;55264-535;Lucca Rua;243;Caxias do Sul;Mato Grosso;Mercearia, Brinquedos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/740.jpg
Benício Macedo;Benicio37@hotmail.com;83201-789;Pereira Marginal;531;Natal;Rio Grande do Sul;Jardim, Beleza & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1192.jpg
Kléber Xavier;Kleber.Xavier32@hotmail.com;17064-056;Albuquerque Rodovia;832;Nova Iguaçu;Santa Catarina;Livros & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/661.jpg
Elísio Silva;Elisio37@gmail.com;63394-169;Yango Alameda;443;Londrina;Rio Grande do Sul;Crianças, Livros & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/229.jpg
Yasmin Carvalho;Yasmin_Carvalho58@live.com;43008-355;Pereira Rodovia;913;Petrolina;São Paulo;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/279.jpg
Pablo Braga;Pablo_Braga@hotmail.com;98934-855;Xavier Avenida;937;Guarulhos;Tocantins;Beleza & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/884.jpg
Karla Saraiva;Karla.Saraiva41@live.com;17510-339;Matheus Marginal;136;Uberlândia;São Paulo;Jóias & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/885.jpg
Sílvia Barros;Silvia57@gmail.com;62473-031;Lavínia Rua;712;Jundiaí;Amapá;Casa, Beleza & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/552.jpg
Liz Xavier;Liz_Xavier@yahoo.com;54572-058;Souza Marginal;729;São Gonçalo;Goiás;Beleza, Jogos & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1016.jpg
Silas Moreira;Silas.Moreira50@yahoo.com;13409-692;Melo Rodovia;984;Taboão da Serra;Minas Gerais;Jóias & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1206.jpg
Luiza Melo;Luiza.Melo@yahoo.com;31827-760;Norberto Rodovia;526;Itaquaquecetuba;Sergipe;Esportes & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/333.jpg
Margarida Moreira;Margarida68@hotmail.com;56833-202;Arthur Marginal;797;São Vicente;Minas Gerais;Mercearia & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/228.jpg
Fabiano Batista;Fabiano_Batista@bol.com.br;43521-373;Moraes Rodovia;574;Taboão da Serra;Rondônia;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/385.jpg
Ofélia Xavier;Ofelia29@gmail.com;28818-953;Santos Rodovia;397;Betim;São Paulo;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1106.jpg
Benício Costa;Benicio53@live.com;59248-984;Carlos Alameda;105;Salvador;Pernambuco;Industrial, Música & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/577.jpg
Eduardo Martins;Eduardo_Martins38@live.com;72223-000;Melissa Marginal;990;Contagem;Piauí;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/185.jpg
Ana Laura Nogueira;AnaLaura_Nogueira@live.com;34035-880;Ana Clara Avenida;404;Maceió;Espírito Santo;Jogos & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/408.jpg
Yago Macedo;Yago_Macedo@hotmail.com;30121-269;Lorenzo Rodovia;764;Uberaba;Maranhão;Casa & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/689.jpg
Davi Lucca Barros;DaviLucca_Barros@bol.com.br;34676-696;Souza Alameda;815;São Luís;Amapá;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/446.jpg
Márcia Melo;Marcia22@live.com;87401-816;João Lucas Rodovia;557;São José dos Pinhais;Rio Grande do Norte;Crianças & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/284.jpg
Kléber Saraiva;Kleber35@hotmail.com;33315-871;Macedo Avenida;87;Mauá;Acre;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/759.jpg
Carla Souza;Carla30@live.com;97458-569;Souza Avenida;469;Campos dos Goytacazes;Amazonas;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/485.jpg
Valentina Batista;Valentina99@bol.com.br;15990-742;Costa Travessa;976;São Gonçalo;Bahia;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/546.jpg
Mércia Albuquerque;Mercia44@gmail.com;82275-934;Eduardo Rodovia;973;Campinas;Amapá;Beleza, Crianças & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/416.jpg
Rafael Santos;Rafael21@live.com;25074-335;Franco Rua;674;Palmas;Goiás;Filmes & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/118.jpg
Suélen Braga;Suelen48@gmail.com;62945-648;Vicente Rua;78;João Pessoa;Distrito Federal;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1105.jpg
Alexandre Nogueira;Alexandre_Nogueira51@live.com;59917-672;Xavier Alameda;435;São José dos Campos;Santa Catarina;Bebê & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/604.jpg
Enzo Carvalho;Enzo.Carvalho54@bol.com.br;46367-957;Maria Luiza Alameda;74;Maringá;Santa Catarina;Beleza & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/157.jpg
Helena Moraes;Helena.Moraes8@hotmail.com;22779-317;Felícia Rua;41;Guarujá;Distrito Federal;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1171.jpg
Emanuelly Nogueira;Emanuelly.Nogueira13@gmail.com;09055-288;Ana Laura Alameda;939;Taboão da Serra;São Paulo;Computadores & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/968.jpg
Valentina Albuquerque;Valentina9@bol.com.br;83092-005;João Alameda;959;Itaquaquecetuba;Paraná;Crianças & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/494.jpg
Sílvia Carvalho;Silvia_Carvalho77@hotmail.com;17132-869;Marina Travessa;897;Joinville;Alagoas;Livros, Casa & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/565.jpg
Laura Santos;Laura_Santos@gmail.com;48042-472;Joaquim Rua;198;Sumaré;Paraíba;Filmes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/197.jpg
Marina Batista;Marina.Batista14@hotmail.com;87797-738;Souza Alameda;31;Santos;Ceará;Crianças & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/254.jpg
João Lucas Carvalho;JoaoLucas_Carvalho@hotmail.com;35124-995;Marcelo Travessa;472;Maceió;Rio de Janeiro;Ferramentas & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/70.jpg
Yasmin Macedo;Yasmin_Macedo93@gmail.com;68730-474;Souza Rua;614;Niterói;Paraná;Bebê, Filmes & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1133.jpg
Talita Macedo;Talita_Macedo22@yahoo.com;02223-995;Vitória Avenida;483;Belém;Alagoas;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/543.jpg
Aline Saraiva;Aline.Saraiva90@hotmail.com;64633-006;Nogueira Alameda;359;Cascavel;Pará;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/810.jpg
Heloísa Xavier;Heloisa.Xavier@live.com;34373-428;Rafaela Marginal;82;Boa Vista;Acre;Beleza & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/971.jpg
Núbia Nogueira;Nubia.Nogueira6@gmail.com;07843-197;Lívia Rodovia;149;Brasília;Mato Grosso do Sul;Roupas & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/779.jpg
Alessandro Nogueira;Alessandro_Nogueira76@live.com;26035-379;Lorenzo Travessa;679;Londrina;Maranhão;Livros & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1243.jpg
Dalila Moraes;Dalila.Moraes@bol.com.br;16170-864;Vitor Travessa;749;Blumenau;Santa Catarina;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/249.jpg
Júlio César Pereira;JulioCesar.Pereira@hotmail.com;61091-430;Souza Alameda;127;Canoas;Pernambuco;Filmes & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/201.jpg
Yasmin Oliveira;Yasmin.Oliveira@live.com;83475-794;Moreira Rodovia;212;Vila Velha;Maranhão;Turismo & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/813.jpg
Pedro Henrique Costa;PedroHenrique70@yahoo.com;62275-179;Moraes Rua;280;Aparecida de Goiânia;Sergipe;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/944.jpg
Eloá Reis;Eloa.Reis@gmail.com;37306-927;Helena Marginal;801;Belém;Paraná;Ferramentas, Ferramentas & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/952.jpg
Natália Silva;Natalia85@live.com;99640-742;Eloá Travessa;826;Serra;Bahia;Beleza, Turismo & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/504.jpg
Mariana Moreira;Mariana_Moreira38@gmail.com;78111-810;Nogueira Alameda;780;Santarém;Rio de Janeiro;Beleza & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/445.jpg
Clara Franco;Clara61@gmail.com;56988-281;Martins Alameda;303;Londrina;Acre;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/76.jpg
Isaac Moraes;Isaac_Moraes@bol.com.br;01099-444;Nicolas Travessa;652;Itaquaquecetuba;Goiás;Turismo & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/237.jpg
Emanuel Reis;Emanuel84@live.com;77566-021;Kléber Travessa;309;Rio de Janeiro;Rio Grande do Sul;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1173.jpg
Lívia Braga;Livia94@yahoo.com;13789-904;Alícia Rua;824;Vila Velha;Tocantins;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/481.jpg
Rafaela Melo;Rafaela38@bol.com.br;16914-976;Braga Marginal;471;Uberaba;Distrito Federal;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/226.jpg
Alessandra Carvalho;Alessandra88@gmail.com;63677-858;Salvador Rua;46;Natal;Amazonas;Eletrônicos, Computadores & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1157.jpg
Vitória Albuquerque;Vitoria.Albuquerque72@bol.com.br;50430-033;Melo Rodovia;66;Niterói;Rio de Janeiro;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1181.jpg
